jnr,type_idx,type_name,bw_hz,fc_hz,is_jamming
-5,4,NoiseFM,70000.0,24917.554100137873,1
-5,4,NoiseFM,70000.0,47325.385584714924,1
-5,4,NoiseFM,70000.0,15307.755060400843,1
-5,4,NoiseFM,70000.0,20917.50378505529,1
-5,4,NoiseFM,70000.0,-40586.98182812915,1
-5,4,NoiseFM,70000.0,39914.396647150264,1
-5,4,NoiseFM,70000.0,39878.290844984294,1
-5,4,NoiseFM,70000.0,-7213.117975077432,1
-5,4,NoiseFM,70000.0,-25207.368901037087,1
-5,4,NoiseFM,70000.0,42362.43990123307,1
-5,4,NoiseFM,70000.0,42187.503324096804,1
-5,4,NoiseFM,70000.0,52194.760613124425,1
-5,4,NoiseFM,70000.0,-45758.94376947217,1
-5,4,NoiseFM,70000.0,-66956.07976997289,1
-5,4,NoiseFM,70000.0,60913.48127462773,1
-5,4,NoiseFM,70000.0,-66713.94696974034,1
-5,4,NoiseFM,70000.0,35509.53798242715,1
-5,4,NoiseFM,70000.0,12090.620022548654,1
-5,4,NoiseFM,70000.0,-2052.506519026865,1
-5,4,NoiseFM,70000.0,27233.60083184509,1
-5,4,NoiseFM,70000.0,-13779.708045110834,1
-5,4,NoiseFM,70000.0,-26965.617706554418,1
-5,4,NoiseFM,70000.0,54108.89398879453,1
-5,4,NoiseFM,70000.0,29353.490053882473,1
-5,4,NoiseFM,70000.0,-52156.44257153008,1
-5,4,NoiseFM,70000.0,37518.4435024034,1
-5,4,NoiseFM,70000.0,72591.00080370408,1
-5,4,NoiseFM,70000.0,67633.13540933924,1
-5,4,NoiseFM,70000.0,9661.34753846821,1
-5,4,NoiseFM,70000.0,-73878.80276367867,1
-5,4,NoiseFM,70000.0,3644.4276802780805,1
-5,4,NoiseFM,70000.0,7889.116195642855,1
-5,4,NoiseFM,70000.0,-42974.508556274464,1
-5,4,NoiseFM,70000.0,54226.83474998352,1
-5,4,NoiseFM,70000.0,33897.18654281908,1
-5,4,NoiseFM,70000.0,41946.13363734519,1
-5,4,NoiseFM,70000.0,27267.094493067125,1
-5,4,NoiseFM,70000.0,42442.12481428597,1
-5,4,NoiseFM,70000.0,-31152.83895258022,1
-5,4,NoiseFM,70000.0,64323.32251242889,1
-5,4,NoiseFM,70000.0,28752.444994067977,1
-5,4,NoiseFM,70000.0,29138.025717228273,1
-5,4,NoiseFM,70000.0,-13283.153256700454,1
-5,4,NoiseFM,70000.0,-25265.201073206867,1
-5,4,NoiseFM,70000.0,-1087.9847974306613,1
-5,4,NoiseFM,70000.0,73441.67602895352,1
-5,4,NoiseFM,70000.0,-16123.785127857656,1
-5,4,NoiseFM,70000.0,32262.313227484687,1
-5,4,NoiseFM,70000.0,-23760.864858975365,1
-5,4,NoiseFM,70000.0,-2857.260291562896,1
-5,4,NoiseFM,70000.0,-28383.419348349773,1
-5,4,NoiseFM,70000.0,-53433.34136979959,1
-5,4,NoiseFM,70000.0,-12811.25520849861,1
-5,4,NoiseFM,70000.0,55818.82230800459,1
-5,4,NoiseFM,70000.0,-70138.43965863854,1
-5,4,NoiseFM,70000.0,17037.732245790903,1
-5,4,NoiseFM,70000.0,-3265.708034379102,1
-5,4,NoiseFM,70000.0,13081.999879112074,1
-5,4,NoiseFM,70000.0,-39832.279504385624,1
-5,4,NoiseFM,70000.0,58830.98320010147,1
-5,4,NoiseFM,70000.0,-67112.22875291426,1
-5,4,NoiseFM,70000.0,-33414.284970528,1
-5,4,NoiseFM,70000.0,-13940.95513995867,1
-5,4,NoiseFM,70000.0,-25437.358211618062,1
-5,4,NoiseFM,70000.0,-23038.71090498779,1
-5,4,NoiseFM,70000.0,-29610.634981031042,1
-5,4,NoiseFM,70000.0,-61328.26874053024,1
-5,4,NoiseFM,70000.0,11590.189781176523,1
-5,4,NoiseFM,70000.0,-5051.5556232236995,1
-5,4,NoiseFM,70000.0,-49924.31999546383,1
-5,4,NoiseFM,70000.0,39162.33513736693,1
-5,4,NoiseFM,70000.0,34712.73463628876,1
-5,4,NoiseFM,70000.0,-64924.44563617498,1
-5,4,NoiseFM,70000.0,56436.8820704236,1
-5,4,NoiseFM,70000.0,45808.41913586081,1
-5,4,NoiseFM,70000.0,31930.97723763241,1
-5,4,NoiseFM,70000.0,29217.680915183577,1
-5,4,NoiseFM,70000.0,-43801.51647686502,1
-5,4,NoiseFM,70000.0,42443.68500586701,1
-5,4,NoiseFM,70000.0,-71732.83631438522,1
-5,4,NoiseFM,70000.0,60695.22092548493,1
-5,4,NoiseFM,70000.0,67596.58500204625,1
-5,4,NoiseFM,70000.0,67002.80140472131,1
-5,4,NoiseFM,70000.0,19330.98293853228,1
-5,4,NoiseFM,70000.0,-8206.594866566622,1
-5,4,NoiseFM,70000.0,50057.46790052374,1
-5,4,NoiseFM,70000.0,-67782.7543165765,1
-5,4,NoiseFM,70000.0,62744.34724356662,1
-5,4,NoiseFM,70000.0,32398.496333256204,1
-5,4,NoiseFM,70000.0,-74570.15370155346,1
-5,4,NoiseFM,70000.0,-30738.034761853298,1
-5,4,NoiseFM,70000.0,-13094.54281472342,1
-5,4,NoiseFM,70000.0,-37834.196757236474,1
-5,4,NoiseFM,70000.0,-2873.833643753431,1
-5,4,NoiseFM,70000.0,10881.287860319484,1
-5,4,NoiseFM,70000.0,53926.36118589755,1
-5,5,NoiseAM,35000.0,56736.416468635114,1
-5,5,NoiseAM,35000.0,-63448.94794359058,1
-5,5,NoiseAM,35000.0,3436.024896949428,1
-5,5,NoiseAM,35000.0,27299.029317913053,1
-5,5,NoiseAM,35000.0,-9880.575432321704,1
-5,5,NoiseAM,35000.0,31541.558598899166,1
-5,5,NoiseAM,35000.0,1680.3132370707317,1
-5,5,NoiseAM,35000.0,51684.028136060806,1
-5,5,NoiseAM,35000.0,-2362.3284065464104,1
-5,5,NoiseAM,35000.0,-72956.99895314527,1
-5,5,NoiseAM,35000.0,28454.526094809946,1
-5,5,NoiseAM,35000.0,56685.100932197645,1
-5,5,NoiseAM,35000.0,8661.454466422801,1
-5,5,NoiseAM,35000.0,32221.618656429855,1
-5,5,NoiseAM,35000.0,-22150.835490632904,1
-5,5,NoiseAM,35000.0,-23262.96263422943,1
-5,5,NoiseAM,35000.0,15666.881223602497,1
-5,5,NoiseAM,35000.0,-41165.92990893096,1
-5,5,NoiseAM,35000.0,67832.34477332933,1
-5,5,NoiseAM,35000.0,-71471.97702342691,1
-5,5,NoiseAM,35000.0,-27835.71980525773,1
-5,5,NoiseAM,35000.0,97.11910877567425,1
-5,5,NoiseAM,35000.0,14027.154676421414,1
-5,5,NoiseAM,35000.0,27154.73006203657,1
-5,5,NoiseAM,35000.0,72793.99584049106,1
-5,5,NoiseAM,35000.0,-24921.12013014596,1
-5,5,NoiseAM,35000.0,-28152.214012934353,1
-5,5,NoiseAM,35000.0,-48619.571197141515,1
-5,5,NoiseAM,35000.0,-19030.007529642244,1
-5,5,NoiseAM,35000.0,-60884.03700231864,1
-5,5,NoiseAM,35000.0,37242.71922553293,1
-5,5,NoiseAM,35000.0,38179.85388347349,1
-5,5,NoiseAM,35000.0,-59366.81039589341,1
-5,5,NoiseAM,35000.0,16706.26656505288,1
-5,5,NoiseAM,35000.0,42782.27616489504,1
-5,5,NoiseAM,35000.0,-48864.38827135433,1
-5,5,NoiseAM,35000.0,-36120.344732448204,1
-5,5,NoiseAM,35000.0,-57489.58289261625,1
-5,5,NoiseAM,35000.0,62772.873881364125,1
-5,5,NoiseAM,35000.0,-3456.492604526007,1
-5,5,NoiseAM,35000.0,39032.530903957115,1
-5,5,NoiseAM,35000.0,23042.1149937389,1
-5,5,NoiseAM,35000.0,-34926.76136549,1
-5,5,NoiseAM,35000.0,-15454.914308815562,1
-5,5,NoiseAM,35000.0,-33373.33916728305,1
-5,5,NoiseAM,35000.0,-7767.787528011264,1
-5,5,NoiseAM,35000.0,7071.31679297857,1
-5,5,NoiseAM,35000.0,74948.19467008623,1
-5,5,NoiseAM,35000.0,32241.930107545093,1
-5,5,NoiseAM,35000.0,-40702.98424519001,1
-5,5,NoiseAM,35000.0,25273.476421907573,1
-5,5,NoiseAM,35000.0,-42071.5873138216,1
-5,5,NoiseAM,35000.0,1544.1854237397201,1
-5,5,NoiseAM,35000.0,-65762.4983818915,1
-5,5,NoiseAM,35000.0,-7280.0891515254625,1
-5,5,NoiseAM,35000.0,-53182.67711803894,1
-5,5,NoiseAM,35000.0,27370.412221164515,1
-5,5,NoiseAM,35000.0,71265.44579613631,1
-5,5,NoiseAM,35000.0,65607.1142184805,1
-5,5,NoiseAM,35000.0,56907.34497762032,1
-5,5,NoiseAM,35000.0,-29117.7237202245,1
-5,5,NoiseAM,35000.0,-60133.63766499515,1
-5,5,NoiseAM,35000.0,-70898.1226804657,1
-5,5,NoiseAM,35000.0,-11535.156522023972,1
-5,5,NoiseAM,35000.0,38762.894790463775,1
-5,5,NoiseAM,35000.0,49989.227818475,1
-5,5,NoiseAM,35000.0,63544.64231657531,1
-5,5,NoiseAM,35000.0,39254.300932249025,1
-5,5,NoiseAM,35000.0,12224.83535555251,1
-5,5,NoiseAM,35000.0,-1806.0033139441803,1
-5,5,NoiseAM,35000.0,-48769.077991759754,1
-5,5,NoiseAM,35000.0,-42757.4840638125,1
-5,5,NoiseAM,35000.0,59546.90881654632,1
-5,5,NoiseAM,35000.0,68206.81054501582,1
-5,5,NoiseAM,35000.0,41201.2285352843,1
-5,5,NoiseAM,35000.0,-18001.121314046344,1
-5,5,NoiseAM,35000.0,12664.936507384977,1
-5,5,NoiseAM,35000.0,8620.2002215768,1
-5,5,NoiseAM,35000.0,68639.57258497851,1
-5,5,NoiseAM,35000.0,11052.392823118396,1
-5,5,NoiseAM,35000.0,-34881.39254472487,1
-5,5,NoiseAM,35000.0,46029.1885832026,1
-5,5,NoiseAM,35000.0,54503.95906128976,1
-5,5,NoiseAM,35000.0,-26932.472338250955,1
-5,5,NoiseAM,35000.0,45542.042484498175,1
-5,5,NoiseAM,35000.0,-45931.963804253784,1
-5,5,NoiseAM,35000.0,65189.93116625017,1
-5,5,NoiseAM,35000.0,-25153.491543347773,1
-5,5,NoiseAM,35000.0,-4245.933258910387,1
-5,5,NoiseAM,35000.0,13589.12903561526,1
-5,5,NoiseAM,35000.0,58663.1586161537,1
-5,5,NoiseAM,35000.0,56786.40094145789,1
-5,5,NoiseAM,35000.0,-50767.33073710096,1
-5,5,NoiseAM,35000.0,-72287.43191157092,1
-5,5,NoiseAM,35000.0,-13778.544695388213,1
-5,5,NoiseAM,35000.0,-63531.495226386534,1
-5,5,NoiseAM,35000.0,26853.77978202791,1
-5,5,NoiseAM,35000.0,57383.01223045998,1
-5,5,NoiseAM,35000.0,-1040.6543437112268,1
-5,5,NoiseAM,35000.0,-41643.04100153601,1
-5,5,NoiseAM,35000.0,30923.7126621012,1
-5,5,NoiseAM,35000.0,-63564.51213392654,1
-5,5,NoiseAM,35000.0,-27387.719182119203,1
-5,5,NoiseAM,35000.0,720.6399168543285,1
-5,5,NoiseAM,35000.0,-74928.2570485363,1
-5,5,NoiseAM,35000.0,18778.296706426874,1
-5,5,NoiseAM,35000.0,32183.355449271578,1
-5,5,NoiseAM,35000.0,42429.7550094459,1
-5,5,NoiseAM,35000.0,41106.264558412164,1
-5,5,NoiseAM,35000.0,7316.467964748255,1
-5,5,NoiseAM,35000.0,51711.25725843437,1
-5,5,NoiseAM,35000.0,30495.612560949652,1
-5,5,NoiseAM,35000.0,-16327.480462351865,1
-5,5,NoiseAM,35000.0,8831.484653395295,1
-5,5,NoiseAM,35000.0,-27026.729248807038,1
-5,5,NoiseAM,35000.0,36501.18808266548,1
-5,5,NoiseAM,35000.0,-37677.27239827679,1
-5,5,NoiseAM,35000.0,-49292.449453282155,1
-5,5,NoiseAM,35000.0,-38002.11425037344,1
-5,5,NoiseAM,35000.0,53613.58907906625,1
-5,5,NoiseAM,35000.0,36426.52918579466,1
-5,5,NoiseAM,35000.0,-24507.184351830365,1
-5,5,NoiseAM,35000.0,-73776.907373314,1
-5,5,NoiseAM,35000.0,-4930.837828268501,1
-5,5,NoiseAM,35000.0,25995.25073643087,1
-5,5,NoiseAM,35000.0,-2799.0697017873317,1
-5,5,NoiseAM,35000.0,59685.29175467396,1
-5,5,NoiseAM,35000.0,23424.052662432878,1
-5,5,NoiseAM,35000.0,-24974.38537128549,1
-5,5,NoiseAM,35000.0,-39217.530992073385,1
-5,5,NoiseAM,35000.0,73677.15604355957,1
-5,5,NoiseAM,35000.0,19178.603256345727,1
-5,5,NoiseAM,35000.0,29680.325788989212,1
-5,5,NoiseAM,35000.0,17352.09257002361,1
-5,5,NoiseAM,35000.0,-1888.2837109797401,1
-5,5,NoiseAM,35000.0,47139.14098212635,1
-5,5,NoiseAM,35000.0,-71655.33146273458,1
-5,5,NoiseAM,35000.0,-43782.764460331455,1
-5,5,NoiseAM,35000.0,-2510.424346712811,1
-5,5,NoiseAM,35000.0,-73074.08536749013,1
-5,5,NoiseAM,35000.0,-47417.95942137137,1
-5,5,NoiseAM,35000.0,39272.14511731062,1
-5,5,NoiseAM,35000.0,-10015.829849299575,1
-5,5,NoiseAM,35000.0,67596.99558746256,1
-5,5,NoiseAM,35000.0,-52469.98604441047,1
-5,5,NoiseAM,35000.0,-71977.77724181411,1
-5,5,NoiseAM,35000.0,7737.854417606824,1
-5,5,NoiseAM,35000.0,-52799.1532605346,1
-5,5,NoiseAM,35000.0,-41165.179874265945,1
-5,5,NoiseAM,35000.0,28326.11687872665,1
-5,5,NoiseAM,35000.0,28202.0058825741,1
-5,5,NoiseAM,35000.0,-5646.147758716397,1
-5,5,NoiseAM,35000.0,47094.31504261281,1
-5,5,NoiseAM,35000.0,57565.47711656592,1
-5,5,NoiseAM,35000.0,-32960.88200162765,1
-5,5,NoiseAM,35000.0,56065.58624190028,1
-5,5,NoiseAM,35000.0,-50290.348064095364,1
-5,5,NoiseAM,35000.0,25391.167024957656,1
-5,5,NoiseAM,35000.0,18574.16340084157,1
-5,5,NoiseAM,35000.0,-39814.745766725515,1
-5,5,NoiseAM,35000.0,9041.847573966777,1
-5,5,NoiseAM,35000.0,-35348.96915262315,1
-5,5,NoiseAM,35000.0,-62314.554829362925,1
-5,5,NoiseAM,35000.0,64536.26907410755,1
-5,5,NoiseAM,35000.0,21284.432211230756,1
-5,5,NoiseAM,35000.0,47365.9723460886,1
-5,5,NoiseAM,35000.0,-27367.498211551894,1
-5,5,NoiseAM,35000.0,-37525.37916441756,1
-5,5,NoiseAM,35000.0,60024.3632588991,1
-5,5,NoiseAM,35000.0,53481.73200265442,1
-5,5,NoiseAM,35000.0,7479.6945531530655,1
-5,5,NoiseAM,35000.0,55129.8195606775,1
-5,5,NoiseAM,35000.0,-72049.16288626198,1
-5,5,NoiseAM,35000.0,33686.54151258513,1
-5,5,NoiseAM,35000.0,-49390.330705320215,1
-5,5,NoiseAM,35000.0,-13867.265228031487,1
-5,5,NoiseAM,35000.0,-11289.180388623136,1
-5,5,NoiseAM,35000.0,11424.254073225296,1
-5,5,NoiseAM,35000.0,41867.343306521114,1
-5,5,NoiseAM,35000.0,-74823.81464622015,1
-5,5,NoiseAM,35000.0,-35560.71004390375,1
-5,5,NoiseAM,35000.0,65940.67999912694,1
-5,5,NoiseAM,35000.0,-29704.28238186548,1
-5,5,NoiseAM,35000.0,-51725.298481098056,1
-5,5,NoiseAM,35000.0,6098.672711074498,1
-5,5,NoiseAM,35000.0,-32705.63791083928,1
-5,5,NoiseAM,35000.0,-53065.583715235014,1
-5,5,NoiseAM,35000.0,-68213.33858494743,1
-5,5,NoiseAM,35000.0,66625.17688389702,1
-5,5,NoiseAM,35000.0,57132.47695435374,1
-5,5,NoiseAM,35000.0,-32963.40058888355,1
-5,5,NoiseAM,35000.0,-61844.30600296751,1
-5,5,NoiseAM,35000.0,39395.051777866334,1
-5,5,NoiseAM,35000.0,-53086.40926300635,1
-5,5,NoiseAM,35000.0,19781.92566956645,1
-5,5,NoiseAM,35000.0,-35668.931404765055,1
-5,5,NoiseAM,35000.0,-50938.56174998745,1
-5,5,NoiseAM,35000.0,2316.2689068146137,1
-5,5,NoiseAM,35000.0,-31903.66491608516,1
-5,5,NoiseAM,35000.0,74391.53244091742,1
-5,5,NoiseAM,35000.0,60374.07902316764,1
-5,5,NoiseAM,35000.0,23381.55741668181,1
-5,5,NoiseAM,35000.0,26491.1084419565,1
-5,5,NoiseAM,35000.0,-8837.307579760905,1
-5,5,NoiseAM,35000.0,-14811.539758107887,1
-5,5,NoiseAM,35000.0,10948.696805947766,1
-5,5,NoiseAM,35000.0,9625.95290880579,1
-5,5,NoiseAM,35000.0,19333.743268927574,1
-5,5,NoiseAM,35000.0,25189.59000350647,1
-5,5,NoiseAM,35000.0,56117.843508863356,1
-5,5,NoiseAM,35000.0,-9835.977521241999,1
-5,5,NoiseAM,35000.0,-6407.114646268703,1
-5,5,NoiseAM,35000.0,25761.370848351828,1
-5,5,NoiseAM,35000.0,66835.18222041038,1
-5,5,NoiseAM,35000.0,-475.7048289009108,1
-5,5,NoiseAM,35000.0,51098.11518102126,1
-5,5,NoiseAM,35000.0,31362.879895312246,1
-5,5,NoiseAM,35000.0,47830.30223792685,1
-5,5,NoiseAM,35000.0,20230.15724364786,1
-5,5,NoiseAM,35000.0,7100.378806467299,1
-5,5,NoiseAM,35000.0,23985.058795078075,1
-5,5,NoiseAM,35000.0,-48092.829812372016,1
-5,5,NoiseAM,35000.0,-38552.64409038832,1
-5,5,NoiseAM,35000.0,-6091.0535515722,1
-5,5,NoiseAM,35000.0,52048.39509143605,1
-5,5,NoiseAM,35000.0,20646.118593054576,1
-5,5,NoiseAM,35000.0,43367.19034871616,1
-5,5,NoiseAM,35000.0,-38247.79643537234,1
-5,5,NoiseAM,35000.0,-28539.52003181386,1
-5,5,NoiseAM,35000.0,29055.044631961908,1
-5,5,NoiseAM,35000.0,-67681.79375348733,1
-5,5,NoiseAM,35000.0,-59272.213903843134,1
-5,5,NoiseAM,35000.0,16434.793802455402,1
-5,5,NoiseAM,35000.0,48613.78240473766,1
-5,5,NoiseAM,35000.0,-37158.19737467118,1
-5,5,NoiseAM,35000.0,13760.32875871296,1
-5,5,NoiseAM,35000.0,-67671.77182620172,1
-5,5,NoiseAM,35000.0,-47922.05229245075,1
-5,5,NoiseAM,35000.0,17893.425148135764,1
-5,5,NoiseAM,35000.0,31903.69538510189,1
-5,5,NoiseAM,35000.0,12597.958101239143,1
-5,5,NoiseAM,35000.0,47395.29216705312,1
-5,5,NoiseAM,35000.0,29443.557868983684,1
-5,5,NoiseAM,35000.0,61076.93615620982,1
-5,5,NoiseAM,35000.0,13838.712817575739,1
-5,5,NoiseAM,35000.0,11492.751130441873,1
-5,5,NoiseAM,35000.0,-49253.61006719782,1
-5,5,NoiseAM,35000.0,-28331.375172904176,1
-5,5,NoiseAM,35000.0,48139.83550204887,1
-5,5,NoiseAM,35000.0,62723.85422171754,1
-5,5,NoiseAM,35000.0,56523.69156412178,1
-5,5,NoiseAM,35000.0,-35937.367521897664,1
-5,5,NoiseAM,35000.0,25732.39471215893,1
-5,5,NoiseAM,35000.0,72707.08941313258,1
-5,5,NoiseAM,35000.0,-16914.980756956043,1
-5,5,NoiseAM,35000.0,-55763.80588076427,1
-5,5,NoiseAM,35000.0,-32619.370972294433,1
-5,5,NoiseAM,35000.0,-52321.7075315515,1
-5,5,NoiseAM,35000.0,6117.482467556692,1
-5,5,NoiseAM,35000.0,-70462.39059580634,1
-5,5,NoiseAM,35000.0,4774.604268276351,1
-5,5,NoiseAM,35000.0,54102.80375057926,1
-5,5,NoiseAM,35000.0,-67395.22358467478,1
-5,5,NoiseAM,35000.0,51913.338539112956,1
-5,5,NoiseAM,35000.0,-50310.01064315945,1
-5,5,NoiseAM,35000.0,-66082.71127007478,1
-5,5,NoiseAM,35000.0,-26085.546859464885,1
-5,5,NoiseAM,35000.0,-58216.132170573794,1
-5,5,NoiseAM,35000.0,-13788.200347393562,1
-5,5,NoiseAM,35000.0,-8917.549661919664,1
-5,5,NoiseAM,35000.0,23417.19817443518,1
-5,5,NoiseAM,35000.0,-63641.485153587244,1
-5,5,NoiseAM,35000.0,-60822.11527732343,1
-5,5,NoiseAM,35000.0,8222.19831062347,1
-5,5,NoiseAM,35000.0,-67417.08221221807,1
-5,5,NoiseAM,35000.0,-34282.12318416104,1
-5,5,NoiseAM,35000.0,52293.67599002182,1
-5,5,NoiseAM,35000.0,59895.938231535256,1
-5,5,NoiseAM,35000.0,-44407.37989217909,1
-5,5,NoiseAM,35000.0,13750.412461243512,1
-5,5,NoiseAM,35000.0,-68169.75600260032,1
-5,5,NoiseAM,35000.0,-48905.983168213,1
-5,5,NoiseAM,35000.0,-10684.479074446761,1
-5,5,NoiseAM,35000.0,29804.931306711194,1
-5,5,NoiseAM,35000.0,46562.41080995802,1
-5,5,NoiseAM,35000.0,-68646.87559682169,1
-5,5,NoiseAM,35000.0,-5478.72069887504,1
-5,5,NoiseAM,35000.0,65947.15734392003,1
-5,5,NoiseAM,35000.0,21363.00558119027,1
-5,5,NoiseAM,35000.0,47560.46477147906,1
-5,5,NoiseAM,35000.0,13576.258320042878,1
-5,5,NoiseAM,35000.0,59215.99208077867,1
-5,5,NoiseAM,35000.0,52185.04018384816,1
-5,5,NoiseAM,35000.0,74380.47746075058,1
-5,5,NoiseAM,35000.0,-63414.972754908675,1
-5,5,NoiseAM,35000.0,-68461.90348670802,1
-5,5,NoiseAM,35000.0,-40104.55616572763,1
-5,5,NoiseAM,35000.0,-7163.380043539335,1
-5,5,NoiseAM,35000.0,-68149.70534933876,1
-5,5,NoiseAM,35000.0,-33325.47230582489,1
-5,5,NoiseAM,35000.0,-47410.957258256436,1
-5,5,NoiseAM,35000.0,-16499.986710651545,1
-5,5,NoiseAM,35000.0,-31147.253842909326,1
-5,5,NoiseAM,35000.0,-12875.140572057106,1
-5,5,NoiseAM,35000.0,59305.84163671144,1
-5,5,NoiseAM,35000.0,-13136.850540598425,1
-5,5,NoiseAM,35000.0,-71129.86456232744,1
-5,5,NoiseAM,35000.0,66392.88824683029,1
-5,5,NoiseAM,35000.0,3854.564667908271,1
-5,5,NoiseAM,35000.0,45065.035581546355,1
-5,5,NoiseAM,35000.0,50284.664852609596,1
-5,5,NoiseAM,35000.0,37006.32960400713,1
-5,5,NoiseAM,35000.0,-30935.233782075207,1
-5,5,NoiseAM,35000.0,24326.388223755508,1
-5,5,NoiseAM,35000.0,43713.53874274064,1
-5,5,NoiseAM,35000.0,22998.2918942081,1
-5,5,NoiseAM,35000.0,-19326.270818643454,1
-5,5,NoiseAM,35000.0,-45108.52086920205,1
-5,5,NoiseAM,35000.0,16261.559164700011,1
-5,5,NoiseAM,35000.0,12377.239625846909,1
-5,5,NoiseAM,35000.0,-1972.3404652172176,1
-5,5,NoiseAM,35000.0,72909.75249479106,1
-5,5,NoiseAM,35000.0,64144.54805644695,1
-5,5,NoiseAM,35000.0,-31805.258578847148,1
-5,5,NoiseAM,35000.0,71127.52486522467,1
-5,5,NoiseAM,35000.0,3672.6076958892663,1
-5,5,NoiseAM,35000.0,-72876.38955551079,1
-5,5,NoiseAM,35000.0,8094.780068875261,1
-5,5,NoiseAM,35000.0,-73339.71042637106,1
-5,5,NoiseAM,35000.0,51838.102887635556,1
-5,5,NoiseAM,35000.0,43663.303794031206,1
-5,5,NoiseAM,35000.0,49673.40499521047,1
-5,5,NoiseAM,35000.0,40784.572237601256,1
-5,5,NoiseAM,35000.0,-44522.34273779398,1
-5,5,NoiseAM,35000.0,-16957.110812231622,1
-5,5,NoiseAM,35000.0,70073.17322493848,1
-5,5,NoiseAM,35000.0,43791.58224373116,1
-5,5,NoiseAM,35000.0,23105.234089359845,1
-5,5,NoiseAM,35000.0,-50569.8959556569,1
-5,5,NoiseAM,35000.0,61362.190356508276,1
-5,5,NoiseAM,35000.0,-55127.510044899136,1
-5,5,NoiseAM,35000.0,39576.257263971886,1
-5,5,NoiseAM,35000.0,48614.800091126206,1
-5,5,NoiseAM,35000.0,74137.41000620776,1
-5,5,NoiseAM,35000.0,16963.492041539226,1
-5,5,NoiseAM,35000.0,-19839.14881487398,1
-5,5,NoiseAM,35000.0,59315.2109779749,1
-5,5,NoiseAM,35000.0,48205.91115301479,1
-5,5,NoiseAM,35000.0,-30679.6526407966,1
-5,5,NoiseAM,35000.0,51384.43393349333,1
-5,5,NoiseAM,35000.0,-5124.720983399675,1
-5,5,NoiseAM,35000.0,-39855.47395703258,1
-5,5,NoiseAM,35000.0,33153.404352913436,1
-5,5,NoiseAM,35000.0,29603.981270093835,1
-5,5,NoiseAM,35000.0,29451.295371693588,1
-5,5,NoiseAM,35000.0,-7021.392100716184,1
-5,5,NoiseAM,35000.0,8013.7316695311165,1
-5,5,NoiseAM,35000.0,-51526.500801959526,1
-5,5,NoiseAM,35000.0,-14223.838287021332,1
-5,5,NoiseAM,35000.0,-43729.28649220035,1
-5,5,NoiseAM,35000.0,-69272.62823209487,1
-5,5,NoiseAM,35000.0,8807.633750057488,1
-5,5,NoiseAM,35000.0,18333.344637272035,1
-5,5,NoiseAM,35000.0,35177.731241938425,1
-5,5,NoiseAM,35000.0,4842.65403436312,1
-5,5,NoiseAM,35000.0,12679.765873557888,1
-5,5,NoiseAM,35000.0,-63907.60483682987,1
-5,5,NoiseAM,35000.0,51167.025662278524,1
-5,5,NoiseAM,35000.0,7682.050891892111,1
-5,5,NoiseAM,35000.0,-28338.518301023083,1
-5,5,NoiseAM,35000.0,-27109.566146481186,1
-5,5,NoiseAM,35000.0,32689.69807240265,1
-5,5,NoiseAM,35000.0,39057.070835303544,1
-5,5,NoiseAM,35000.0,6809.355972862511,1
-5,5,NoiseAM,35000.0,48858.10807532484,1
-5,5,NoiseAM,35000.0,72233.07429270688,1
-5,5,NoiseAM,35000.0,29855.098868957444,1
-5,5,NoiseAM,35000.0,-18867.31380317729,1
-5,5,NoiseAM,35000.0,3224.004265778465,1
-5,5,NoiseAM,35000.0,64004.92024011447,1
-5,5,NoiseAM,35000.0,-12736.372630640166,1
-5,5,NoiseAM,35000.0,-46593.84830335318,1
-5,5,NoiseAM,35000.0,-1816.531533610265,1
-5,5,NoiseAM,35000.0,41399.46013772063,1
-5,5,NoiseAM,35000.0,-46286.47113307206,1
-5,5,NoiseAM,35000.0,52365.43789880253,1
-5,5,NoiseAM,35000.0,-52720.84097531243,1
-5,5,NoiseAM,35000.0,25800.15912363169,1
-5,5,NoiseAM,35000.0,662.6078600379115,1
-5,5,NoiseAM,35000.0,-64695.45148988038,1
-5,5,NoiseAM,35000.0,53517.56825155087,1
-5,5,NoiseAM,35000.0,-32961.74719532114,1
-5,5,NoiseAM,35000.0,-60946.2289603399,1
-5,5,NoiseAM,35000.0,15152.90820127046,1
-5,5,NoiseAM,35000.0,-69844.93165423692,1
-5,5,NoiseAM,35000.0,63684.653862771636,1
-5,5,NoiseAM,35000.0,-25510.049667086096,1
-5,5,NoiseAM,35000.0,42465.642363116174,1
-5,5,NoiseAM,35000.0,-70870.97310761799,1
-5,5,NoiseAM,35000.0,-53030.99150835884,1
-5,5,NoiseAM,35000.0,-68933.28595391542,1
-5,5,NoiseAM,35000.0,-69725.89145011989,1
-5,5,NoiseAM,35000.0,54421.341046096495,1
-5,5,NoiseAM,35000.0,-71829.53894786739,1
-5,5,NoiseAM,35000.0,-54787.28216003426,1
-5,5,NoiseAM,35000.0,-72636.84394237182,1
-5,5,NoiseAM,35000.0,-73134.63609025435,1
-5,5,NoiseAM,35000.0,-58142.93976717102,1
-5,5,NoiseAM,35000.0,-413.2297145614284,1
-5,5,NoiseAM,35000.0,66829.18100638787,1
-5,5,NoiseAM,35000.0,-65746.0596030555,1
-5,5,NoiseAM,35000.0,-18591.362564644412,1
